repo_bw,seed,HEFT,DHEFT,NHEFT,time_sec
900,1284,3773.9604999999956,173.80299999999994,66.05034475968992,3.8777451515197754
900,2402,3402.261499999999,153.05040000000002,55.803238214618965,4.161123037338257
900,8146,2836.043300000004,129.90760000000006,45.586906501094106,4.4713709354400635
900,1786,4819.065099999997,215.68819999999997,61.5582068859935,3.536609649658203
900,8911,2929.327499999997,130.6812999999999,42.15395612737577,4.4454591274261475
900,7510,4088.791500000004,187.94910000000013,75.08857367676768,3.5232880115509033
900,6556,3304.8884000000016,146.2895,57.20503037465566,3.864497184753418
900,5726,3149.841199999997,138.46500000000017,49.8641082631579,4.514457702636719
900,2935,2692.2678000000033,113.11159999999997,33.89017941935485,5.4453959465026855
900,7223,4241.154799999999,194.66530000000006,65.48705921791472,4.572448015213013
900,1405,3077.8546999999967,137.9585,49.55732961870505,4.447720766067505
900,6792,5509.561199999992,244.53579999999988,64.87915958585857,4.402395009994507
900,7527,3162.5976000000014,144.18019999999984,53.4937237391304,3.810710906982422
900,3965,3268.622699999996,151.33459999999994,45.00198655033558,4.094454050064087
900,9686,3937.766499999994,174.5979000000001,50.84821528571428,3.962327718734741
900,2054,3010.9581999999973,131.3585,65.36385207087825,4.386481285095215
900,7502,3443.194299999991,153.1531,49.79598135013665,4.463392019271851
900,5872,3657.6827999999955,174.4548999999999,55.43116419931271,4.826343059539795
900,1751,2794.3553000000047,125.5373,38.392508801097385,4.512673854827881
900,5095,2992.0509999999977,134.192,40.969851058823515,4.322141885757446
900,8465,2613.817699999994,115.79889999999996,59.582442860465115,4.3050010204315186
900,8504,3704.2352999999935,164.61130000000006,41.05060637268128,4.633380174636841
900,8819,3093.131400000003,136.7108,41.46538941374474,4.0768609046936035
900,4921,4062.8482000000026,186.14470000000009,71.45740644827589,4.670765161514282
