vnf_image_size_min,vnf_image_size_max,seed,HEFT,DHEFT,NHEFT,time_sec
7000,9000,8480,33155.96969999999,1339.0457999999999,180.08149396961218,4.415858268737793
7000,9000,3792,30575.12400000009,1369.907100000001,147.88116766666664,4.210874795913696
7000,9000,4697,30250.5594,1323.8708,149.74828149444446,3.6826276779174805
7000,9000,1565,29999.64009999992,1341.3546000000006,143.62063713518518,3.788017988204956
7000,9000,5891,31930.326099999977,1366.3910000000017,214.9840264222608,3.7558341026306152
7000,9000,8308,30624.53279999999,1331.499499999999,220.9797975084877,3.7549149990081787
7000,9000,4257,31507.15190000004,1346.6681000000003,168.69725292592597,4.801358938217163
7000,9000,5733,29515.07649999997,1322.0821,196.64523533333335,3.5438079833984375
7000,9000,2946,31072.04480000002,1343.1811000000002,150.46500099999994,4.266403913497925
7000,9000,1292,29476.06120000003,1323.5148999999994,130.04923433333335,4.321224927902222
7000,9000,5439,29826.160400000055,1337.7261000000005,157.11066750000003,4.610351800918579
7000,9000,1714,28291.28899999996,1298.4252000000001,151.08643433333336,3.8231451511383057
7000,9000,9200,28954.354900000006,1324.7467000000015,189.32825115312826,4.141367197036743
7000,9000,5804,30637.37769999999,1342.2868,185.02086659230324,4.832805871963501
7000,9000,3154,29772.149400000024,1302.0864000000006,221.15308267226885,3.6434762477874756
7000,9000,2195,29192.227700000003,1320.5239999999992,199.2767567471064,4.45641016960144
7000,9000,3042,31306.88520000002,1378.9266999999993,144.40880971666672,4.818197011947632
7000,9000,9808,31223.62719999997,1319.4885000000004,183.33690008333332,5.2187182903289795
7000,9000,5407,31286.524600000004,1316.8661000000009,153.10795299999992,4.256196022033691
7000,9000,3782,30830.89069999992,1359.804,155.551001,4.542885065078735
7000,9000,5410,29417.531600000028,1298.5796000000007,156.84170100000003,4.4884350299835205
7000,9000,8428,30421.84309999996,1354.4158999999995,157.18953433333334,4.615139007568359
7000,9000,7236,31088.242700000028,1358.2407999999998,146.9225857833332,4.484508991241455
7000,9000,2085,27466.148399999947,1322.9991,159.72584056604163,3.127439260482788
7000,9000,2139,28630.93399999994,1332.977199999999,143.00860885780372,4.798446178436279
7000,9000,6801,30541.408899999988,1314.2728999999997,153.148505,4.695125102996826
7000,9000,6820,30755.65149999996,1360.1325000000015,156.4299548270874,5.391835927963257
7000,9000,3830,32796.86030000002,1379.5348000000001,161.0035676666667,4.18126916885376
7000,9000,7975,30000.54390000003,1337.8112999999998,139.75317066666665,3.8516108989715576
7000,9000,3469,31477.92789999999,1361.1914999999995,147.139206,4.104074954986572
7000,9000,1454,29142.40710000002,1303.5973999999997,139.82730200000006,3.5725507736206055
7000,9000,2573,29583.326399999984,1315.2524000000003,136.09298850833335,3.3929882049560547
7000,9000,3931,29168.716600000054,1363.4090999999999,141.03112211607387,4.040774822235107
7000,9000,5445,31117.810299999946,1325.977300000001,150.8200676666666,3.1986608505249023
7000,9000,5745,30076.558500000072,1320.7573000000004,182.70932197685175,3.59598708152771
7000,9000,7167,32680.612299999895,1342.9598999999998,193.9989021599999,4.286262035369873
7000,9000,7597,31776.56420000011,1358.7149000000004,154.43580199999997,3.830228090286255
7000,9000,7005,32064.42870000003,1351.1105999999997,223.6358353333334,3.521800994873047
7000,9000,3239,29057.366099999952,1349.3434,147.80195133333336,3.4728970527648926
7000,9000,4331,30201.769200000017,1337.1575000000016,148.47803903703704,4.311049938201904
7000,9000,5960,30865.61830000002,1311.2955000000013,149.1714353333333,3.862567901611328
7000,9000,1284,30579.914999999975,1332.0203000000006,237.08050544827586,3.969338893890381
7000,9000,2402,32207.25379999991,1362.3915000000006,164.7605438329432,4.107432126998901
7000,9000,8146,31307.642200000068,1327.5056999999997,166.4377576712963,4.38703727722168
7000,9000,1786,30877.40670000002,1362.0239000000008,155.06440200000003,3.1869449615478516
7000,9000,8911,30939.1581,1343.530099999999,147.09793774083332,4.543611288070679
7000,9000,7510,29887.697100000038,1348.1970000000003,180.3220697083333,2.8968381881713867
7000,9000,6556,32023.058100000027,1347.7929999999994,195.29114411749845,3.953386068344116
7000,9000,5726,31155.06850000007,1308.8796000000004,148.62729487179783,4.1717848777771
7000,9000,2935,32389.19670000006,1314.8757000000012,127.8037240205555,4.977189779281616
7000,9000,7223,31454.2462,1383.173700000001,161.4934676666667,3.6755099296569824
7000,9000,1405,31571.1811999999,1332.8838999999998,208.04444094722214,3.7732038497924805
7000,9000,6792,30809.990800000112,1335.2658,156.4953029999999,3.5237269401550293
7000,9000,7527,30960.82639999995,1361.467100000001,147.57245073333326,3.222710132598877
7000,9000,3965,29865.950199999956,1341.1334999999983,141.24690469166663,4.304947137832642
7000,9000,9686,30263.82219999998,1314.5985999999991,150.35399973333338,3.3062338829040527
7000,9000,2054,30609.438899999932,1324.3058000000005,192.42360146296295,3.836480140686035
7000,9000,7502,30968.968699999932,1323.2628000000007,154.86789822222218,4.070252895355225
7000,9000,5872,29202.377800000013,1349.9295999999995,146.4125266333334,3.7962920665740967
7000,9000,1751,31594.8452,1337.286299999999,148.61238687777785,3.8999571800231934
7000,9000,5095,31486.11670000009,1338.3830999999998,166.87729480530976,3.4363150596618652
7000,9000,8465,31874.025199999982,1348.7397999999996,157.92544914814812,3.8057379722595215
7000,9000,8504,31291.402699999933,1374.6857999999993,149.339403,3.530474901199341
7000,9000,8819,32380.612899999982,1366.9111000000005,160.371901,3.442700147628784
7000,9000,4921,30526.42529999991,1328.3937000000005,175.07643484317126,3.650139093399048
